1,30,40,20,10,2,23,8,4
2,30,40,20,10,0,19,13,4
3,30,40,20,10,0,19,13,3
4,30,40,20,10,0,19,11,5
0,0,0,0,0,4,27,22,4
1,0,0,0,0,4,27,19,6
2,0,0,0,0,4,27,24,6
3,0,0,0,0,7,33,23,5
4,0,0,0,0,4,27,14,8
0,0,0,10,0,3,25,20,6
1,0,0,10,0,3,25,5,6
2,0,0,10,0,4,27,5,6
3,0,0,10,0,2,23,5,7
4,0,0,10,0,4,27,5,7
0,10,0,0,0,3,25,21,6
1,10,0,0,0,3,25,22,5
2,10,0,0,0,5,29,21,8
3,10,0,0,0,4,27,23,4
4,10,0,0,0,6,31,26,8
0,0,10,0,0,7,33,24,7
1,0,10,0,0,1,21,21,4
2,0,10,0,0,3,25,28,5
3,0,10,0,0,5,29,27,4
4,0,10,0,0,1,21,20,6
0,0,0,0,10,6,31,24,7
1,0,0,0,10,8,35,26,2
2,0,0,0,10,2,23,14,5
3,0,0,0,10,5,29,23,3
4,0,0,0,10,4,27,17,4
0,10,10,10,10,5,29,23,8
1,10,10,10,10,2,23,5,8
2,10,10,10,10,0,19,10,3
3,10,10,10,10,2,23,5,6
4,10,10,10,10,1,21,6,6
0,20,20,10,10,5,29,25,6
1,20,20,10,10,3,25,5,4
2,20,20,10,10,0,19,10,5
3,20,20,10,10,1,21,9,6
4,20,20,10,10,0,19,10,5
0,20,10,20,10,4,27,20,4
1,20,10,20,10,1,21,6,6
2,20,10,20,10,1,21,10,5
3,20,10,20,10,0,19,10,3
4,20,10,20,10,0,19,10,7
0,30,40,20,10,3,25,19,8
1,30,40,20,10,2,23,5,7
2,30,40,20,10,0,19,15,6
3,30,40,20,10,0,19,15,6
4,30,40,20,10,0,19,9,2
0,0,0,0,0,6,31,26,5
1,0,0,0,0,4,27,21,6
2,0,0,0,0,4,27,15,7
3,0,0,0,0,3,25,18,3
4,0,0,0,0,5,29,18,6
0,0,0,10,0,6,31,21,5
1,0,0,10,0,3,25,5,7
2,0,0,10,0,3,25,5,3
3,0,0,10,0,2,23,5,8
4,0,0,10,0,3,25,5,8
0,10,0,0,0,4,27,23,7
1,10,0,0,0,4,27,17,6
2,10,0,0,0,4,27,16,6
3,10,0,0,0,2,23,20,5
4,10,0,0,0,4,27,22,6
0,0,10,0,0,2,23,17,4
1,0,10,0,0,0,19,12,7
2,0,10,0,0,3,25,24,5
3,0,10,0,0,1,21,24,4
4,0,10,0,0,3,25,23,6
0,0,0,0,10,7,33,27,6
1,0,0,0,10,4,27,18,5
2,0,0,0,10,6,31,26,4
3,0,0,0,10,7,33,23,2
4,0,0,0,10,6,31,25,2
0,10,10,10,10,5,29,26,3
1,10,10,10,10,3,25,5,7
2,10,10,10,10,1,21,8,3
3,10,10,10,10,1,21,7,6
4,10,10,10,10,0,19,10,3
0,20,20,10,10,2,23,15,4
1,20,20,10,10,3,25,5,5
2,20,20,10,10,0,19,17,3
3,20,20,10,10,0,19,15,5
4,20,20,10,10,0,19,16,5
0,20,10,20,10,7,33,19,8
1,20,10,20,10,4,27,5,7
2,20,10,20,10,0,19,10,7
3,20,10,20,10,0,19,10,7
4,20,10,20,10,0,19,10,5
0,30,40,20,10,5,29,28,5
1,30,40,20,10,1,21,7,6
2,30,40,20,10,1,21,10,6
3,30,40,20,10,0,19,11,6
4,30,40,20,10,0,19,15,4
0,0,0,0,0,4,27,23,6
1,0,0,0,0,7,33,16,6
2,0,0,0,0,5,29,26,3
3,0,0,0,0,1,21,19,8
4,0,0,0,0,3,25,17,5
0,0,0,10,0,4,27,22,3
1,0,0,10,0,3,25,5,5
2,0,0,10,0,3,25,5,7
3,0,0,10,0,2,23,5,4
4,0,0,10,0,3,25,5,1
0,10,0,0,0,1,21,18,5
1,10,0,0,0,5,29,21,4
2,10,0,0,0,5,29,23,6
3,10,0,0,0,6,31,20,6
4,10,0,0,0,5,29,19,5
0,0,10,0,0,6,31,25,8
1,0,10,0,0,4,27,27,4
2,0,10,0,0,3,25,20,4
3,0,10,0,0,2,23,27,6
4,0,10,0,0,3,25,28,5
0,0,0,0,10,6,31,16,7
1,0,0,0,10,6,31,27,1
2,0,0,0,10,3,25,15,5
3,0,0,0,10,7,33,24,7
4,0,0,0,10,3,25,19,5
0,10,10,10,10,3,25,22,5
1,10,10,10,10,3,25,5,6
2,10,10,10,10,0,19,10,4
3,10,10,10,10,2,23,5,5
4,10,10,10,10,2,23,5,6
0,20,20,10,10,5,29,20,6
1,20,20,10,10,2,23,5,7
2,20,20,10,10,0,19,12,5
3,20,20,10,10,0,19,10,3
4,20,20,10,10,0,19,15,4
0,20,10,20,10,8,35,21,3
1,20,10,20,10,2,23,5,7
2,20,10,20,10,0,19,10,5
3,20,10,20,10,2,23,5,6
4,20,10,20,10,0,19,10,6
0,30,40,20,10,4,27,18,8
1,30,40,20,10,2,23,5,6
2,30,40,20,10,0,19,19,4
3,30,40,20,10,0,19,15,5
4,30,40,20,10,0,19,15,2
0,0,0,0,0,5,29,23,7
1,0,0,0,0,1,21,17,5
2,0,0,0,0,2,23,19,3
3,0,0,0,0,4,27,23,5
4,0,0,0,0,4,27,22,5
0,0,0,10,0,6,31,25,7
1,0,0,10,0,2,23,5,8
2,0,0,10,0,4,27,5,5
3,0,0,10,0,4,27,5,6
4,0,0,10,0,2,23,5,4
0,10,0,0,0,4,27,20,3
1,10,0,0,0,6,31,23,3
2,10,0,0,0,2,23,18,7
3,10,0,0,0,4,27,23,6
4,10,0,0,0,3,25,18,6
0,0,10,0,0,4,27,19,7
1,0,10,0,0,5,29,24,4
2,0,10,0,0,2,23,21,5
3,0,10,0,0,4,27,27,5
4,0,10,0,0,4,27,30,5
0,0,0,0,10,7,33,29,7
1,0,0,0,10,2,23,17,3
2,0,0,0,10,6,31,24,2
3,0,0,0,10,0,19,17,3
4,0,0,0,10,5,29,23,5
0,10,10,10,10,5,29,22,6
1,10,10,10,10,3,25,5,5
2,10,10,10,10,0,19,10,5
3,10,10,10,10,1,21,7,5
4,10,10,10,10,0,19,10,5
0,20,20,10,10,5,29,23,6
1,20,20,10,10,3,25,7,6
2,20,20,10,10,0,19,15,5
3,20,20,10,10,0,19,11,4
4,20,20,10,10,0,19,15,4
0,20,10,20,10,6,31,21,7
1,20,10,20,10,2,23,5,4
2,20,10,20,10,0,19,14,5
3,20,10,20,10,0,19,11,4
4,20,10,20,10,2,23,5,5
0,30,40,20,10,9,37,19,8
1,30,40,20,10,2,23,5,7
2,30,40,20,10,0,19,10,7
3,30,40,20,10,0,19,10,4
4,30,40,20,10,2,23,12,7
0,0,0,0,0,7,33,21,4
1,0,0,0,0,5,29,22,4
2,0,0,0,0,5,29,22,6
3,0,0,0,0,7,33,24,7
4,0,0,0,0,5,29,20,4
0,0,0,10,0,3,25,21,2
1,0,0,10,0,3,25,5,6
2,0,0,10,0,2,23,5,7
3,0,0,10,0,2,23,5,3
4,0,0,10,0,3,25,5,6
0,10,0,0,0,5,29,22,4
1,10,0,0,0,6,31,21,5
2,10,0,0,0,1,21,16,4
3,10,0,0,0,3,25,17,5
4,10,0,0,0,4,27,19,2
0,0,10,0,0,2,23,19,3
1,0,10,0,0,0,19,14,7
2,0,10,0,0,3,25,23,4
3,0,10,0,0,2,23,26,6
4,0,10,0,0,3,25,29,8
0,0,0,0,10,5,29,20,4
1,0,0,0,10,5,29,19,3
2,0,0,0,10,3,25,15,4
3,0,0,0,10,4,27,22,4
4,0,0,0,10,6,31,27,1
0,10,10,10,10,5,29,25,3
1,10,10,10,10,3,25,5,6
2,10,10,10,10,2,23,5,4
3,10,10,10,10,1,21,8,4
4,10,10,10,10,0,19,9,6
0,20,20,10,10,3,25,15,6
1,20,20,10,10,2,23,5,6
2,20,20,10,10,0,19,14,5
3,20,20,10,10,0,19,10,5
4,20,20,10,10,0,19,13,3
0,20,10,20,10,3,25,21,6
1,20,10,20,10,2,23,5,4
2,20,10,20,10,0,19,10,2
3,20,10,20,10,0,19,14,6
4,20,10,20,10,0,19,10,3
0,30,40,20,10,6,31,23,7
1,30,40,20,10,2,23,5,5
2,30,40,20,10,0,19,11,6
3,30,40,20,10,0,19,14,7
4,30,40,20,10,0,19,14,3
0,0,0,0,0,2,23,20,4
1,0,0,0,0,2,23,21,6
2,0,0,0,0,3,25,19,7
3,0,0,0,0,8,35,20,6
4,0,0,0,0,5,29,20,4
0,0,0,10,0,10,39,27,6
1,0,0,10,0,2,23,5,4
2,0,0,10,0,4,27,5,8
3,0,0,10,0,2,23,5,7
4,0,0,10,0,3,25,5,7
0,10,0,0,0,4,27,20,7
1,10,0,0,0,2,23,22,5
2,10,0,0,0,4,27,24,4
3,10,0,0,0,4,27,20,7
4,10,0,0,0,6,31,21,5
0,0,10,0,0,5,29,24,7
1,0,10,0,0,6,31,30,7
2,0,10,0,0,1,21,27,6
3,0,10,0,0,2,23,27,7
4,0,10,0,0,5,29,31,5
0,0,0,0,10,5,29,23,5
1,0,0,0,10,4,27,11,5
2,0,0,0,10,7,33,19,5
3,0,0,0,10,8,35,26,3
4,0,0,0,10,4,27,18,2
0,10,10,10,10,5,29,24,7
1,10,10,10,10,2,23,5,5
2,10,10,10,10,3,25,6,6
3,10,10,10,10,0,19,9,6
4,10,10,10,10,2,23,5,6
0,20,20,10,10,3,25,11,5
1,20,20,10,10,3,25,5,6
2,20,20,10,10,0,19,10,5
3,20,20,10,10,0,19,9,4
4,20,20,10,10,0,19,14,4
0,20,10,20,10,5,29,22,6
1,20,10,20,10,2,23,5,5
2,20,10,20,10,0,19,10,5
3,20,10,20,10,0,19,9,6
4,20,10,20,10,0,19,10,5
0,30,40,20,10,4,27,16,6
1,30,40,20,10,0,19,25,5
2,30,40,20,10,0,19,11,4
3,30,40,20,10,0,19,14,6
4,30,40,20,10,0,19,15,6
0,0,0,0,0,4,27,21,8
1,0,0,0,0,3,25,21,6
2,0,0,0,0,6,31,20,5
3,0,0,0,0,4,27,15,7
4,0,0,0,0,4,27,19,5
0,0,0,10,0,5,29,22,8
1,0,0,10,0,3,25,5,6
2,0,0,10,0,3,25,5,8
3,0,0,10,0,5,29,5,6
4,0,0,10,0,3,25,5,4
0,10,0,0,0,8,35,24,5
1,10,0,0,0,6,31,20,8
2,10,0,0,0,4,27,24,6
3,10,0,0,0,3,25,19,4
4,10,0,0,0,6,31,26,5
0,0,10,0,0,6,31,22,5
1,0,10,0,0,3,25,22,3
2,0,10,0,0,3,25,28,5
3,0,10,0,0,0,19,17,4
4,0,10,0,0,4,27,28,5
0,0,0,0,10,6,31,26,8
1,0,0,0,10,5,29,23,3
2,0,0,0,10,7,33,25,0
3,0,0,0,10,7,33,25,4
4,0,0,0,10,2,23,12,5
0,10,10,10,10,3,25,13,5
1,10,10,10,10,3,25,6,4
2,10,10,10,10,2,23,5,3
3,10,10,10,10,1,21,7,5
4,10,10,10,10,0,19,10,5
0,20,20,10,10,2,23,15,7
1,20,20,10,10,2,23,5,6
2,20,20,10,10,0,19,15,3
3,20,20,10,10,0,19,10,4
4,20,20,10,10,0,19,11,6
0,20,10,20,10,3,25,18,6
1,20,10,20,10,1,21,7,5
2,20,10,20,10,2,23,5,6
3,20,10,20,10,0,19,10,6
4,20,10,20,10,3,25,5,3
0,30,40,20,10,4,27,14,7
1,30,40,20,10,2,23,6,4
2,30,40,20,10,0,19,15,4
3,30,40,20,10,1,21,22,5
4,30,40,20,10,0,19,10,6
0,0,0,0,0,6,31,17,6
1,0,0,0,0,5,29,14,7
2,0,0,0,0,4,27,12,4
3,0,0,0,0,5,29,24,6
4,0,0,0,0,5,29,20,5
0,0,0,10,0,7,33,27,7
1,0,0,10,0,3,25,5,6
2,0,0,10,0,2,23,5,6
3,0,0,10,0,3,25,5,3
4,0,0,10,0,3,25,5,6
0,10,0,0,0,6,31,13,7
1,10,0,0,0,2,23,20,4
2,10,0,0,0,3,25,19,6
3,10,0,0,0,2,23,21,6
4,10,0,0,0,5,29,21,4
0,0,10,0,0,3,25,21,4
1,0,10,0,0,4,27,19,4
2,0,10,0,0,3,25,21,4
3,0,10,0,0,3,25,29,5
4,0,10,0,0,1,21,24,7
0,0,0,0,10,6,31,19,8
1,0,0,0,10,5,29,24,5
2,0,0,0,10,4,27,22,3
3,0,0,0,10,6,31,25,3
4,0,0,0,10,5,29,21,6
0,10,10,10,10,6,31,25,4
1,10,10,10,10,3,25,5,5
2,10,10,10,10,2,23,5,3
3,10,10,10,10,1,21,6,6
4,10,10,10,10,0,19,10,4
0,20,20,10,10,3,25,19,7
1,20,20,10,10,2,23,5,7
0,0,0,0,0,3,25,19,8
1,0,0,0,0,5,29,17,6
2,0,0,0,0,8,35,18,6
3,0,0,0,0,10,39,30,8
4,0,0,0,0,4,27,15,7
0,0,0,10,0,2,23,18,7
1,0,0,10,0,2,23,5,7
2,0,0,10,0,2,23,5,7
3,0,0,10,0,3,25,5,6
4,0,0,10,0,3,25,5,6
0,10,0,0,0,6,31,25,3
1,10,0,0,0,2,23,19,8
2,10,0,0,0,4,27,21,6
3,10,0,0,0,2,23,20,8
4,10,0,0,0,6,31,30,8
0,0,10,0,0,7,33,23,6
1,0,10,0,0,4,27,25,6
2,0,10,0,0,2,23,26,8
3,0,10,0,0,2,23,24,5
4,0,10,0,0,1,21,26,6
0,0,0,0,10,2,23,19,5
1,0,0,0,10,6,31,24,6
2,0,0,0,10,7,33,27,4
3,0,0,0,10,1,21,20,5
4,0,0,0,10,6,31,29,2
0,10,10,10,10,5,29,27,4
1,10,10,10,10,2,23,5,4
2,10,10,10,10,2,23,5,5
3,10,10,10,10,2,23,7,5
4,10,10,10,10,0,19,10,5
0,20,20,10,10,7,33,28,5
1,20,20,10,10,3,25,5,3
2,20,20,10,10,1,21,6,6
3,20,20,10,10,0,19,15,6
4,20,20,10,10,0,19,10,5
0,20,10,20,10,2,23,19,4
1,20,10,20,10,2,23,5,5
2,20,10,20,10,2,23,5,6
3,20,10,20,10,0,19,10,7
4,20,10,20,10,0,19,12,4
0,30,40,20,10,8,35,23,7
1,30,40,20,10,2,23,15,6
2,30,40,20,10,0,19,15,7
3,30,40,20,10,0,19,15,6
4,30,40,20,10,0,19,14,5
0,0,0,0,0,4,27,20,6
1,0,0,0,0,4,27,20,6
2,0,0,0,0,5,29,26,8
3,0,0,0,0,6,31,24,3
4,0,0,0,0,2,23,22,4
0,0,0,10,0,3,25,19,7
1,0,0,10,0,5,29,5,8
2,0,0,10,0,2,23,5,7
3,0,0,10,0,3,25,5,4
4,0,0,10,0,3,25,5,5
0,10,0,0,0,5,29,19,8
1,10,0,0,0,5,29,17,5
2,10,0,0,0,6,31,24,7
3,10,0,0,0,5,29,19,7
4,10,0,0,0,2,23,20,6
0,0,10,0,0,2,23,16,4
1,0,10,0,0,4,27,28,5
2,0,10,0,0,1,21,22,7
3,0,10,0,0,2,23,22,7
4,0,10,0,0,4,27,25,5
0,0,0,0,10,5,29,25,6
1,0,0,0,10,2,23,21,4
2,0,0,0,10,8,35,17,5
3,0,0,0,10,6,31,23,4
4,0,0,0,10,3,25,23,4
0,10,10,10,10,5,29,16,3
1,10,10,10,10,4,27,5,4
2,10,10,10,10,1,21,6,6
3,10,10,10,10,3,25,5,3
4,10,10,10,10,0,19,10,2
0,20,20,10,10,4,27,16,7
1,20,20,10,10,3,25,5,7
2,20,20,10,10,0,19,10,3
3,20,20,10,10,0,19,14,5
4,20,20,10,10,0,19,10,4
0,20,10,20,10,5,29,23,5
1,20,10,20,10,3,25,5,6
2,20,10,20,10,1,21,7,5
3,20,10,20,10,2,23,5,4
4,20,10,20,10,0,19,9,7
0,30,40,20,10,6,31,25,4
1,30,40,20,10,2,23,5,6
2,30,40,20,10,0,19,14,6
3,30,40,20,10,0,19,11,5
4,30,40,20,10,0,19,9,5
0,0,0,0,0,4,27,17,8
1,0,0,0,0,5,29,19,8
2,0,0,0,0,3,25,16,6
3,0,0,0,0,6,31,20,5
4,0,0,0,0,4,27,17,4
0,0,0,10,0,3,25,21,8
1,0,0,10,0,2,23,5,5
2,0,0,10,0,2,23,5,7
3,0,0,10,0,2,23,5,8
4,0,0,10,0,3,25,5,5
0,10,0,0,0,5,29,23,4
1,10,0,0,0,3,25,22,8
2,10,0,0,0,3,25,19,7
3,10,0,0,0,2,23,17,7
4,10,0,0,0,3,25,22,3
0,0,10,0,0,7,33,27,7
1,0,10,0,0,4,27,27,5
2,0,10,0,0,3,25,26,6
3,0,10,0,0,5,29,30,7
4,0,10,0,0,0,19,25,6
0,0,0,0,10,4,27,23,3
1,0,0,0,10,3,25,19,5
2,0,0,0,10,4,27,19,4
3,0,0,0,10,6,31,19,6
4,0,0,0,10,3,25,15,5
0,10,10,10,10,3,25,12,3
1,10,10,10,10,3,25,5,4
2,10,10,10,10,1,21,7,5
3,10,10,10,10,0,19,10,5
4,10,10,10,10,0,19,9,6
0,20,20,10,10,8,35,12,5
1,20,20,10,10,2,23,6,6
2,20,20,10,10,1,21,10,6
3,20,20,10,10,0,19,10,5
